,OriginalID,rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness
270,298,14.06617691,17.3075626,-0.0854374,54.4195626,1.174569821,0.555548304,5.391068369,37.112,54.505,9.25,0.619021517
271,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
272,300,51.95127513,26.5027097,-0.1872903,38.5277097,0.810848357,2.032061463,3.037702725,12.025,38.715,6.875,-1.221213106
273,301,3.617174352,32.2530985,#NAME?,41.8300985,0.152295816,NA,NA,9.577,Inf,16.085,NA
274,302,2.46E-05,32.377417,-17.076583,35.214417,0.252954197,305.4673602,1.394004368,2.837,52.291,5.976,-305.214406
275,303,5.47E-06,32.54199,-6.06401,35.28399,0.350522908,426.1492529,1.585846826,2.742,41.348,4.928,-425.79873
276,304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,306,2.91E-07,34.60915,3.19715,37.30215,0.624241171,NA,2.274440429,2.693,34.105,4.065,NA
279,307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,308,1.93E-06,38.256453,-23.937547,Inf,0.287141782,NA,1.456143275,Inf,Inf,5.9,NA
281,309,7.85E-06,23.005978,-8.471022,70.316978,0.456921813,0.388486926,1.883887057,47.311,78.788,14.263,0.068434887
282,310,1.58E-05,27.174978,-1.025022,Inf,0.467517928,0.208164605,1.882799906,Inf,Inf,19.148,0.259353324
283,311,2.58E-05,30.836882,0.505882,Inf,0.463784732,0.321340582,1.846399628,Inf,Inf,16.826,0.14244415
284,312,2.14E-05,-1.830216,-19.029216,0.168784,1.145006266,2.469983162,6.388952264,1.999,19.198,2.493,-1.324976895
285,313,1.02E-05,-2.117071,-10.854071,-0.227071,3.49872622,13.74774857,296.6619406,1.89,10.627,1.867,-10.24902235
286,314,4.18E-05,32.430937,-25.687063,62.709937,0.205290306,NA,1.303846985,30.279,88.397,15.522,NA
287,315,4.09E-05,32.543401,-27.960599,67.670401,NA,0.206909489,NA,35.127,95.631,16.522,NA
288,316,5.01E-06,37.336551,2.095551,73.917551,0.516958992,NA,1.930584528,36.581,71.822,8.126,NA
289,317,5.09E-06,35.704993,3.135993,56.978993,0.552405862,NA,2.021032849,21.274,53.843,8.151,NA
290,318,8.72E-06,20.8632948,-15.3787052,74.3512948,0.363766088,0.298183935,1.670790236,53.488,89.73,16.278,0.065582154
291,319,0.000242276,23.034556,-1.181444,63.296556,0.472030838,NA,1.896683803,40.262,64.478,11.496,NA
292,320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,321,1.21E-06,31.747094,-8.101906,Inf,0.541364143,NA,2.033041539,Inf,Inf,4.049,NA
294,322,5.89E-06,24.626993,#NAME?,37.095993,0.079313799,0.523829861,1.114044426,12.469,Inf,17.208,-0.444516062
295,323,6.22E-06,28.144613,-6.376387,Inf,0.301142023,0.138959919,1.491192104,Inf,Inf,15.134,0.162182104
296,324,3.65E-05,44.464217,-1.089783,92.738217,0.413992973,0.262390526,1.673852144,48.274,93.828,16.398,0.151602448
297,325,1.88E-05,34.319542,#NAME?,48.152542,0.056678168,0.925198955,1.077519774,13.833,Inf,29.41,-0.868520788
298,326,2.42E-05,22.9303613,-16.7746387,77.8053613,0.370121418,0.148710766,1.684033552,54.875,94.58,14.021,0.221410653
299,327,1.74E-05,20.050876,-15.413124,Inf,0.328323439,0.125470555,1.599314039,Inf,Inf,21.34,0.202852884
300,328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,331,3.89E-05,27.528501,-2.685499,Inf,0.369797362,NA,1.661414704,Inf,Inf,15.494,NA
304,332,4.65E-05,24.6780724,-8.7199276,Inf,0.364233651,NA,1.656205864,Inf,Inf,17.581,NA
305,333,3.14E-05,21.989279,-20.521721,Inf,0.307338813,0.177185457,1.545518764,Inf,Inf,20.339,0.130153356
306,334,5.66E-05,24.01307,-6.48893,Inf,0.492155668,0.072942458,1.995077653,Inf,Inf,16.338,0.41921321
307,335,3.76E-05,21.4115893,-13.9624107,Inf,0.31161214,0.087898736,1.5512106,Inf,Inf,19.855,0.223713405
308,336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,337,4.31E-05,28.12974,-16.14226,Inf,0.280995099,NA,1.46993672,Inf,Inf,16.212,NA
310,338,2.38E-06,22.354098,14.058098,58.568098,3.811689173,0.704098228,NA,36.214,44.51,6.226,3.107590944
311,339,2.49E-06,30.89415,0.99515,36.79715,0.721462763,1.125741949,2.601567245,5.903,35.802,5.165,-0.404279185
312,340,0.985910535,32.730827,-7.346173,74.954827,0.480573096,0.351612995,1.908680231,42.224,82.301,15.525,0.128960101
313,341,0.955350975,32.06349,1.45849,57.53349,0.618437092,0.621099092,2.25076507,25.47,56.075,10.583,-0.002662
314,342,0.038971221,35,-9.323,Inf,0.337524235,NA,1.547588692,Inf,Inf,7.553,NA
315,343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,344,0.037448026,30.766,-1.561,Inf,0.181612962,NA,1.268791294,Inf,Inf,16.438,NA
317,345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318,346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
319,347,109.9730243,23.377694,-9.956306,52.430694,0.588352931,0.676023118,NA,29.053,62.387,11.833,-0.087670187
320,348,105.5455734,33.3139,-9.1341,52.3479,0.524711722,0.984790253,NA,19.034,61.482,11,-0.460078531
321,349,102.6719588,32.973389,-4.323611,51.739389,0.609794556,1.059441845,NA,18.766,56.063,10.136,-0.44964729
322,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
323,351,4.85E-05,26.06,-12.285,58.037,0.39636208,NA,1.714658705,31.977,70.322,10.883,NA
324,352,4.50E-05,21.06,-14.093,Inf,0.244356493,NA,1.404673737,Inf,Inf,17.507,NA
325,353,3.87E-05,18.564,-10.544,Inf,NA,0.230698121,NA,Inf,Inf,17.055,NA
326,354,5.91E-05,25.633,-17.926,Inf,0.224468911,NA,1.357951663,Inf,Inf,14.874,NA
327,355,2.36E-05,19.53,-28.041,58.056,NA,0.297254479,NA,38.526,86.097,16.41,NA
328,356,2.27E-05,19.401,-2.551,Inf,NA,0.170185297,NA,Inf,Inf,17.055,NA
329,357,2.18E-05,19.555,-15.267,78.026,NA,0.245649645,NA,58.471,93.293,16.548,NA
330,358,2.06E-05,16.723,-12.18,Inf,NA,0.310767003,NA,Inf,Inf,15.454,NA
331,359,3.70E-05,22.612,-36.254,72.802,0.200608245,NA,1.322934128,50.19,109.056,18.348,NA
332,360,2.32E-05,19.362,-31.402,58.069,NA,0.290573489,NA,38.707,89.471,17.049,NA
333,361,0.000134804,25.197,-13.436,60.151,0.353902796,NA,1.618704378,34.954,73.587,11.99,NA
334,362,4.91E-05,23.277,-37.431,52.94,0.222376212,NA,1.363530548,29.663,90.371,16.232,NA
335,363,0.32678613,23.1782205,6.8662205,61.7152205,1.534410776,0.547309894,8.332911971,38.537,54.849,9.093,0.987100882
336,364,0.32723294,33.0641673,-13.2108327,35.8821673,0.447697689,NA,1.83288706,2.818,49.093,5.509,NA
337,365,6.99E-07,16.909,12.865,51.007,NA,0.72830987,NA,34.098,38.142,4.288,NA
338,366,5.57E-07,22.869,#NAME?,42.019,NA,0.388772956,NA,19.15,Inf,16.414,NA
339,367,1.80E-05,33.324,-7.598,36.097,0.519176521,NA,1.982293631,2.773,43.695,5.021,NA
340,368,9.01E-06,22.455664,4.310664,Inf,NA,0.167079321,NA,Inf,Inf,15.961,NA
341,369,3.30E-06,25.54,#NAME?,55.985,0.164183672,NA,1.249565834,30.445,Inf,18.703,NA
342,370,1.00E-05,33.837664,12.670664,36.381664,1.014570644,NA,3.770474139,2.544,23.711,2.952,NA
343,371,6.66E-06,32.475664,5.231664,46.261664,0.79754331,NA,2.84411813,13.786,41.03,6.683,NA
344,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,373,0.014493442,49.884813,-0.698187,61.760813,0.432662533,2.875134155,1.673452367,11.876,62.459,9.68,-2.442471622
346,374,0.03712105,47.887272,-10.811728,59.758272,0.380404271,2.684860933,1.593519972,11.871,70.57,10.726,-2.304456663
347,375,0.025656505,46.028899,15.435899,68.560899,NA,1.079291471,NA,22.532,53.125,10.002,NA
348,376,0.090207711,40.348351,21.698351,58.891351,NA,1.706299391,NA,18.543,37.193,6.997,NA
349,377,9.82E-07,23.3339873,#NAME?,26.2079873,0.227276931,NA,1.377172127,2.874,Inf,8.884,NA
350,378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
351,379,2.21E-06,18.9352702,-11.3817298,21.3802702,0.660400585,-4.225442392,2.595172917,2.445,32.762,3.845,4.885842977
352,380,2.83E-07,25.3255597,0.9325597,Inf,0.767444707,NA,2.932497816,Inf,Inf,10.493,NA
353,381,8.98E-07,23.2183521,-34.9976479,25.9763521,0.314922911,NA,1.561145746,2.758,60.974,6.833,NA
354,382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
356,384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
357,385,5.89E-05,30.9942664,-29.5027336,Inf,0.265229343,NA,1.439936914,Inf,Inf,20.649,NA
358,386,2.55E-05,24.2504564,#NAME?,53.3274564,0.044137227,0.337859905,1.065328516,29.077,Inf,29.047,-0.293722677
359,387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
360,388,3.46E-05,31.082025,#NAME?,88.418025,0.146019911,NA,1.222782632,57.336,Inf,23.384,NA
361,389,1.78E-05,5.8843107,#NAME?,44.8323107,NA,0.137643041,NA,38.948,Inf,28.667,NA
362,390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
363,391,3.81E-05,31.968968,-35.685032,64.725968,0.222091179,NA,1.357625339,32.757,100.411,18.306,NA
364,392,1.98E-05,37.2140895,#NAME?,40.8190895,0.073617795,NA,1.1049808,3.605,Inf,25.436,NA
365,393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
366,394,2.67E-05,31.3664864,-38.5305136,79.2354864,0.23316076,NA,1.377876765,47.869,117.766,21.025,NA
367,395,1.42E-05,26.118724,#NAME?,49.443724,0.082343605,0.42099917,1.123537125,23.325,Inf,27.858,-0.338655565
368,396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,397,5.55E-05,37.774369,#NAME?,44.135369,0.203660349,NA,1.312977294,6.361,Inf,12.275,NA
370,398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,400,5.76E-05,37.330212,#NAME?,44.344212,0.190455555,NA,1.290045956,7.014,Inf,13.137,NA
373,401,2.28E-05,6.189712,#NAME?,36.885212,NA,0.521277469,NA,30.6955,Inf,26.6,NA
374,402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
375,403,4.69E-05,36.9531377,#NAME?,45.0011377,0.206236546,NA,1.31652958,8.048,Inf,12.853,NA
376,404,1.56E-05,36.6457984,#NAME?,40.8907984,0.013966542,NA,1.01834605,4.245,Inf,32.088,NA
377,405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,406,4.68E-05,35.734754,-43.421246,46.055754,0.232334279,NA,1.36327479,10.321,89.477,12.765,NA
379,407,2.56E-05,37.6563793,#NAME?,40.9863793,0.148409515,NA,1.219855284,3.33,Inf,14.175,NA
380,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,409,0.000148225,32.83756,#NAME?,43.75856,0.115878115,1.242632696,1.173932073,10.921,Inf,20.767,-1.126754581
382,410,9.64E-05,35.7523284,#NAME?,39.5863284,0.038872826,NA,1.054630003,3.834,Inf,31.783,NA
383,411,5.31E-05,35.0582274,-23.5987726,79.2672274,0.272271067,NA,1.435890182,44.209,102.866,19.642,NA
384,412,7.41E-05,32.079655,#NAME?,44.248655,0.158293496,NA,1.244429013,12.169,Inf,16.986,NA
385,413,4.03E-05,31.621879,#NAME?,35.522879,0.025564024,NA,1.036218451,3.901,Inf,27.904,NA
386,414,3.22E-05,32.8671,-12.4989,62.6181,0.38009702,NA,1.656081473,29.751,75.117,14.104,NA
387,415,5.72E-05,33.477331,#NAME?,47.427331,0.203016685,NA,1.312594145,13.95,Inf,14.832,NA
388,416,2.68E-05,37.163331,#NAME?,40.834331,0.062635997,NA,1.089460797,3.671,Inf,29.229,NA
389,417,2.76E-05,31.723056,-3.001944,Inf,0.540388758,NA,2.08995459,Inf,Inf,17.241,NA
390,418,5.67E-05,30.7429967,#NAME?,55.9959967,0.214093372,NA,1.341460028,25.253,Inf,18.083,NA
391,419,3.02E-05,30.304172,#NAME?,46.732172,0.08416789,NA,1.123011432,16.428,Inf,27.525,NA
392,420,2.39E-05,33.6867725,0.8057725,Inf,0.369643948,NA,1.630418219,Inf,Inf,20.062,NA
393,421,7.43E-05,30.0672564,#NAME?,60.2582564,0.130002792,NA,1.195644607,30.191,Inf,21.42,NA
394,422,4.29E-05,36.8727064,#NAME?,40.9227064,0.024849243,NA,1.035257814,4.05,Inf,32.809,NA
395,423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
396,424,0.000458962,42.6202053,-2.2797947,Inf,0.116436863,NA,1.164392793,Inf,Inf,31.75,NA
397,425,0.00037426,39.6120776,#NAME?,43.1360776,0.102653866,NA,1.145047527,3.524,Inf,19.593,NA
398,426,0.000375388,34.4122075,-6.0447925,52.4692075,0.530336941,0.811473787,2.014051038,18.057,58.514,10.42,-0.281136845
399,427,0.000255255,32.0045984,#NAME?,48.3365984,0.223607806,0.668640968,1.356718696,16.332,Inf,16.163,-0.445033163
400,428,0.000235754,28.714692,-33.822308,56.853692,0.250803897,0.691599694,1.410357816,28.139,90.676,16.555,-0.440795796
401,429,0.000422486,24.1851876,-25.7938124,69.2061876,0.273835707,0.364094601,1.462177324,45.021,95,18.112,-0.090258894
402,430,0.000605535,34.6736763,-28.4663237,72.5336763,0.289933678,0.285604819,1.483916725,37.86,101,19.096,0.004328859
403,431,0.000393021,28.0053504,-25.7176496,67.3003504,0.345118016,0.355056946,1.616316801,39.295,93.018,17.725,-0.009938929
404,432,0.000705069,38.0096186,-15.6503814,40.9726186,0.36068889,NA,1.615838907,2.963,56.623,6.408,NA
405,433,0.000169246,27.9843471,-21.9806529,67.2613471,0.366960016,0.379831796,1.663753478,39.277,89.242,16.981,-0.01287178
406,434,0.000283798,27.1862758,-14.0777242,59.0172758,0.448613889,0.604225954,1.858870469,31.831,73.095,13.858,-0.155612065
407,435,0.000200487,32.2683936,-24.6646064,Inf,0.234235015,0.079197042,1.376241841,Inf,Inf,26.925,0.155037973
408,436,0.000347783,29.9899306,-12.6700694,51.6749306,0.42000747,NA,1.766982953,21.685,64.345,11.713,NA
409,437,0.000401648,29.3439677,-5.3400323,74.5779677,0.690857093,NA,2.640799942,45.234,79.918,14.794,NA
410,438,0.000454911,28.0881502,-12.1078498,66.7031502,0.516665091,NA,2.069033376,38.615,78.811,14.942,NA
411,439,0.000220543,28.3110428,-8.5839572,53.5800428,0.616055508,NA,2.387250627,25.269,62.164,11.672,NA
412,440,0.000316867,26.2861334,-9.7718666,52.6061334,0.582706561,NA,2.268358056,26.32,62.378,11.776,NA
413,443,3.407999755,33.246801,9.358801,43.746801,0.973948482,NA,3.581434211,10.5,34.388,5.998,NA
414,444,2.103940809,30.995433,0.405433,46.810433,0.6275688,NA,2.285384908,15.815,46.405,8.394,NA
415,445,1.180302255,34.5595365,12.4205365,40.3145365,1.071839386,NA,4.074061777,5.755,27.894,4.311,NA
416,446,0.43679798,31.555889,15.202889,60.454889,1.215946121,NA,NA,28.899,45.252,8.041,NA
417,447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,448,0.000108432,34.039956,#NAME?,50.969956,0.293902059,NA,1.490710797,16.93,Inf,14.688,NA
419,449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
420,450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421,451,0.691941973,33.528399,5.650399,44.047399,0.818707962,NA,2.93231528,10.519,38.397,6.526,NA
422,452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
423,453,0.59042981,34.382829,5.044829,37.043829,0.763067028,NA,2.724552965,2.661,31.999,3.751,NA
424,454,0.494842268,34.229993,10.424993,48.597993,1.003159472,NA,3.720294109,14.368,38.173,7.008,NA
425,455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
427,457,0.000140772,41.899194,10.633194,Inf,0.292034609,NA,1.457898834,Inf,Inf,10.805,NA
428,458,0.000192306,40.547516,11.512516,43.299516,0.770753484,NA,2.655375817,2.752,31.787,3.796,NA
429,459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
431,461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
432,462,1.06E-05,46.1378374,12.3768374,Inf,0.514140522,0.481327282,1.877853908,Inf,Inf,17.165,0.03281324
433,463,1.15E-05,47.689555,6.195555,82.696555,0.589002895,0.562304879,2.10140077,35.007,76.501,14.499,0.026698016
434,464,1.93E-05,48.2158374,-5.1721626,78.9988374,0.395917323,0.97514077,1.639452114,30.783,84.171,15.673,-0.579223448
435,465,2.04E-05,47.791219,-4.818781,75.410219,0.430596065,0.715956371,1.723092341,27.619,80.229,14.758,-0.285360307
436,466,1.86E-05,49.8653045,6.0263045,93.9203045,0.502902259,0.530656682,1.859555025,44.055,87.894,16.645,-0.027754423
437,467,1.80E-05,49.704577,5.131577,99.358577,0.549854767,0.270211965,1.998796548,49.654,94.227,17.703,0.279642802
438,468,3.50E-05,52.3061076,-7.9798924,74.3231076,0.379293378,0.675118659,1.607277778,22.017,82.303,14.322,-0.295825281
439,469,3.29E-05,51.223971,-7.305029,86.739971,0.339562006,NA,1.511209841,35.516,94.045,17.682,NA
440,470,0.000105935,42.187426,-9.041574,72.953426,0.388514163,NA,1.641755715,30.766,81.995,13.744,NA
441,471,0.000186029,36.6893134,-5.4426866,87.2623134,0.404253368,0.414246777,1.695797636,50.573,92.705,17.297,-0.009993408
442,472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
443,473,0.000122172,40.271153,-16.357847,79.803153,0.329482161,NA,1.537584536,39.532,96.161,17.927,NA
444,474,0.000147571,39.264848,-1.064152,Inf,0.408634836,0.21563025,1.695656822,Inf,Inf,21.656,0.193004586
445,475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,476,0.00011292,32.105773,-8.102227,37.984773,0.478174515,NA,1.904587519,5.879,46.087,6.281,NA
447,477,9.85E-05,27.259617,-6.125383,70.273617,0.639210664,0.033876559,2.404282318,43.014,76.399,14.156,0.605334105
448,478,9.95E-05,34.964539,-24.362461,Inf,0.383901615,NA,1.684856445,Inf,Inf,5.377,NA
449,479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
453,483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
454,484,2.55E-05,14.803,3.885,Inf,NA,0.029173499,NA,Inf,Inf,17.483,NA
455,485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456,486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457,487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
459,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460,490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
461,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462,492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
463,493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
466,496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
467,497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469,499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
471,501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472,502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
473,503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,505,0.000329102,26.216,-15.841,37.26,0.472094304,NA,1.919770856,11.044,53.101,8.421,NA
476,506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477,507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
479,509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,510,102.03667,30.899724,-1.882276,Inf,0.003764892,NA,NA,Inf,Inf,14.606,NA
481,511,103.1466551,18.49113,12.83113,Inf,NA,0.047006308,NA,Inf,Inf,14.445,NA
482,512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,514,101.541774,18.140415,11.088415,Inf,NA,0.012719625,NA,Inf,Inf,12.415,NA
485,515,101.7739794,29.163211,#NAME?,Inf,0.043481609,0.157272219,NA,Inf,Inf,17.725,-0.11379061
486,516,152.6399362,34.316056,-16.864944,Inf,0.282419636,NA,NA,Inf,Inf,9.979,NA
487,517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488,518,99.81549628,19.215735,6.248735,Inf,NA,-0.003106121,NA,Inf,Inf,17.527,NA
489,519,101.2507724,17.996261,11.918261,Inf,NA,0.002638149,NA,Inf,Inf,17.699,NA
490,520,2.215003232,23.5443746,-20.8216254,Inf,0.44111746,NA,NA,Inf,Inf,4.193,NA
491,521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
493,523,2.59E-06,27.144761,1.319761,Inf,0.512100729,NA,2.010133369,Inf,Inf,3.64,NA
494,524,6.46E-07,12.1022472,-1.7847528,17.9982472,1.209627813,2.434864904,5.829946248,5.896,19.783,3.4,-1.225237091
495,525,8.62E-07,8.7723643,-9.5306357,10.9203643,0.990748813,6.161460096,4.44176444,2.148,20.451,2.505,-5.170711283
496,526,9.78E-07,16.2610107,-6.0499893,18.8840107,0.789716974,6.448879062,3.060086283,2.623,24.934,3.133,-5.659162089
497,527,3.73E-07,11.2656385,-3.7113615,Inf,0.723937234,NA,2.991378661,Inf,Inf,7.08,NA
498,528,4.68E-07,16.6190014,3.8760014,23.4130014,1.5063195,1.973986887,NA,6.794,19.537,3.533,-0.467667387
499,529,7.41E-07,9.702745143,-8.741254857,16.15474514,1.066616459,0.320848639,4.944874881,6.452,24.896,4.116,0.74576782
500,530,7.25E-07,16.6686663,-0.2893337,24.6056663,0.940573208,2.170412681,3.780507142,7.937,24.895,4.385,-1.229839473
501,531,24.80022799,17.5890087,-0.7989913,53.0070087,0.93893108,0.500144728,3.820907317,35.418,53.806,9.378,0.438786352
502,532,29.21619506,26.941457,7.385457,Inf,0.626200641,-0.112487457,NA,Inf,Inf,20.087,0.738688098
503,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,534,2.88E-05,27.356151,-14.496849,50.997151,0.391225378,0.766910721,1.702811403,23.641,65.494,12.123,-0.375685343
505,535,1.53E-05,31.520818,-1.298182,Inf,0.543107328,NA,2.041421655,Inf,Inf,5.297,NA
506,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
507,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
508,538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
509,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
510,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
512,542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
513,543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
514,544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
515,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517,547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518,548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519,549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
520,550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,551,0.001180215,37.435,-5.997,40.299,0.499075155,NA,1.888300877,2.864,46.296,5.374,NA
522,552,0.000881562,38.117,0.686,40.928,0.594152554,NA,2.128555844,2.811,40.242,4.601,NA
523,553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
525,555,0.001205004,38.497,-0.559,41.336,0.569718095,NA,2.068246177,2.839,41.895,4.963,NA
526,556,0.00098307,38.53,0.58,41.358,0.538990559,NA,1.992833805,2.828,40.778,4.872,NA
527,557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,560,2.79E-06,33.170178,-13.763822,70.060178,0.349406752,NA,1.586162868,36.89,83.824,15.265,NA
531,561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
532,562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
533,563,2.86E-06,34.237682,-14.950318,64.034682,0.427114114,NA,1.75906394,29.797,78.985,13.957,NA
534,564,8.84E-06,20.3015204,-7.4964796,Inf,0.592282119,NA,2.298463899,Inf,Inf,3.761,NA
535,565,6.49E-06,17.238159,11.931159,Inf,-0.408750362,0.277344518,0.566538373,Inf,Inf,3.795,-0.68609488
536,566,6.00E-06,18.281575,6.888575,23.698575,0.614860968,3.762820249,2.329912896,5.417,16.81,2.302,-3.14795928
537,567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
538,568,6.29E-06,18.298918,15.051918,26.461918,3.201654582,2.000333305,NA,8.163,11.41,1.584,1.201321277
539,569,5.86E-06,20.824038,2.355038,23.141038,0.951006635,NA,3.658672547,2.317,20.786,2.591,NA
540,570,1.33E-06,22.096277,-27.195723,Inf,0.380532846,NA,1.692882031,Inf,Inf,4.935,NA
541,571,1.45E-06,22.286749,-11.904251,Inf,0.374914245,NA,1.672971522,Inf,Inf,5.652,NA
542,572,1.52E-06,22.545972,#NAME?,Inf,0.26276918,NA,1.440085079,Inf,Inf,6.846,NA
543,573,1.01E-05,35.271668,#NAME?,38.592668,0.133435119,NA,1.191877901,3.321,Inf,15.143,NA
